map_id,metric,age,count,min,median,mean,max,range,std,cv
11,map_uncertainty,1,48,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.0,0.0,0.0
11,map_uncertainty,2,47,0.05900000000000005,0.05910000000000004,0.05905744680851063,0.05910000000000004,9.999999999998899e-05,4.944234058987647e-05,0.0008371906213654913
11,map_uncertainty,3,46,0.08713300000000002,0.08713300000000002,0.08720891304347836,0.08732700000000004,0.00019400000000002748,9.468019996098876e-05,0.0010856711390702183
11,map_uncertainty,4,45,0.11404272000000004,0.11442492000000004,0.1144496193333334,0.11470719000000007,0.0006644700000000281,0.00017428655356306692,0.0015228233573714126
11,map_uncertainty,5,44,0.14015742860000002,0.14071834140000006,0.1407993004113638,0.1412659743000001,0.0011085457000000742,0.00030285352269756916,0.0021509590020173572
11,map_uncertainty,6,42,0.16522751935900015,0.166319704369,0.1662822603831668,0.16702799507100008,0.001800475711999927,0.0004629987168974347,0.0027844143796851182
11,map_uncertainty,7,40,0.18167441035787002,0.19098651010301004,0.1907179695220725,0.19201715521887008,0.010342744861000064,0.0015799139306348908,0.008284032881610778
11,map_uncertainty,8,38,0.19794729641002662,0.2149235666339515,0.21410772476062015,0.21625664056230398,0.018309344152277363,0.003126355536302072,0.014601787673926505
11,map_uncertainty,9,36,0.20477149841049436,0.23815246037894988,0.2358135366891947,0.23976894134543492,0.03499744293494056,0.006676015833322964,0.028310570830893562
11,map_uncertainty,10,33,0.21146270123975563,0.2606156816459412,0.25658717940690273,0.26187050408157797,0.050407802841822336,0.010441929394790666,0.040695444795515595
11,spatial_mse,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,spatial_mse,1,48,0.04,0.08,0.07354166666666671,0.08,0.04,0.009893091725486466,0.1345236268621388
11,spatial_mse,2,47,0.1098,0.1503,0.14792978723404251,0.1632,0.05340000000000002,0.016268346957226114,0.10997343578604392
11,spatial_mse,3,46,0.180313,0.223895,0.2249460217391303,0.2496,0.06928699999999999,0.020676293838375184,0.09191669040652545
11,spatial_mse,4,45,0.23448177999999997,0.30127220999999993,0.3025553662222221,0.33919993,0.10471815000000001,0.026788018669167024,0.08853922838536485
11,spatial_mse,5,44,0.30102732339999994,0.38298016459999995,0.3806376177681818,0.43199965300000004,0.1309723296000001,0.03412251775394118,0.08964567914756832
11,spatial_mse,6,42,0.370836607383,0.46436004484149995,0.4600257406926427,0.5279988038419997,0.1571621964589997,0.03996607318517753,0.08687790627759695
11,spatial_mse,7,40,0.44319562734608997,0.54581956837379,0.5393000964547937,0.6271848341708801,0.18398920682479014,0.04811134886592251,0.0892107180810701
11,spatial_mse,8,38,0.5070212799883301,0.6218122130471389,0.6156769720043683,0.7287726909007696,0.22175141091243944,0.05947903008751119,0.09660752763559455
11,spatial_mse,9,36,0.5293438801766229,0.6952581706050659,0.6899637886393866,0.800930582809133,0.27158670263251006,0.07308273846826584,0.10592257111403702
11,spatial_mse,10,33,0.5304529292295952,0.7781366832650376,0.7625920658032321,0.8763555504810336,0.34590262125143845,0.08917113092609395,0.11693162691401819
11,spatial_mae,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,spatial_mae,1,48,0.03414213562373095,0.0482842712474619,0.045811342563068375,0.0482842712474619,0.014142135623730949,0.0035300372595497586,0.07705596610031597
11,spatial_mae,2,47,0.07742344854026675,0.0915345983345146,0.09082861344658454,0.09630208270909267,0.018878634168825917,0.005781893141293649,0.06365717720323813
11,spatial_mae,3,46,0.12017688158015662,0.13469601913019164,0.13559448971436874,0.1440619341133958,0.02388505253323918,0.007289048070947919,0.053756226276616234
11,spatial_mae,4,45,0.15719129574620935,0.17926943950314092,0.1795443632162254,0.19157204861532018,0.034380752869110826,0.009218918961160413,0.05134618985536216
11,spatial_mae,5,44,0.19705453249688124,0.2221498820202349,0.2226501708811746,0.23884038181582992,0.04178584931894869,0.011221497521128549,0.05039968070411817
11,spatial_mae,6,42,0.23690181110578554,0.2652730940896976,0.2652443870275087,0.2858746197483102,0.04897280864252465,0.012462758760982401,0.04698594718873308
11,spatial_mae,7,40,0.2767341581140427,0.3066490367758429,0.3066786821035557,0.33268113785303915,0.05594697973899643,0.014525315611384646,0.047363303871509096
11,spatial_mae,8,38,0.3083003961640872,0.34514580686178964,0.34617159742435405,0.37916341282787597,0.07086301666378875,0.017998976458458545,0.051994376755278744
11,spatial_mae,9,36,0.3130908471472993,0.38485032377900197,0.3833934011788252,0.4167615449605046,0.10367069781320531,0.02377498476635577,0.06201198219180216
11,spatial_mae,10,33,0.31789209870593965,0.4238029859156695,0.41922984750209114,0.4543954813646423,0.13650338265870265,0.030988771014098294,0.07391833190966614
12,gini,0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
